L1,L2,L3,L4,L5,L6,L7,L8,L9,L10,L11,L12,S11,S8,T1,T2,T3,T6,S9,S10,T4,H1,T7,T8,T9,T10,V1,V2,V3,V4,V5,V6,V7,V8,H6,S2,S1,S3,S4,S5,S7,S6,T11,H7,H8,C1,C2,H2,H3,H4,H5,T5,H9,H10,H11,H12
0.0054765280831286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00850017991606,0.0,0.0162538350199438,8.875190282372545e-05,0.9959043860465094,0.20230622036688806,0.1498708251722494,0.1352960669469118,0.08062506109096672,0.051066711975136535,0.0,0.09307695820991363,0.1602413778671246,0.07526776630825036,0.22335970171637148,0.07259479572343715,0.10939577605520627,0.4730672575244715,0.37615839493347086,0.04309405953496215,0.0005912053123953286,0.0009504877113434681,0.0,0.6392986825062708,0.0,0.5703071236798027,0.22498377221713173,0.33199521470615456,0.7500368550994413,0.30475687888042524,0.3183285459715901,0.8701062961200565,0.9376769533211959,0.0,0.0,0.0005698354602656728,0.624667148262541,0.06098773384582035,0.5476296757200088,0.6121313211068564,0.5218858165427407,0.03781767193763137,0.2989278582580932,0.039497971500422925,0.5295945959380958,0.6859236715513506,0.05532052863204036
0.0166403562625373,0.0040723617231417,0.0696432344875688,0.1236879578556281,0.0,0.0073652606984222,0.0072762939103487,0.0,0.0,0.0,0.0120202805958059,0.0,0.00363698969845981,0.9948601763764688,0.3911086225925187,0.6543928227244281,0.560874783076098,0.23463256417860792,0.06195725629496487,0.5082993767336834,0.2664289976893873,0.3199799184500477,0.23242386698737103,0.5764853303352389,0.7984773976656331,0.16910582644524094,0.0004615777644384482,0.14004059480976755,0.0,0.0006822927171686313,0.9999999999999999,0.0016235921251896157,0.15695793162704724,0.20840543193783057,0.9858365549508411,0.0,0.6987110645221477,0.6108434680504876,0.4274436017050015,0.1427566042253822,0.6395209217753184,0.41434929945966653,0.25645502441021084,0.37737152286531256,0.3788876413838372,0.051591511888544446,0.019839218708422656,0.512374099497362,0.5262659967422016,0.20655707578763755,0.005338931968888003,0.1895671718415624,0.32653990506749575,0.5860566095953764,0.4323103201486623,0.17289357677844436
0.0679814136375725,0.0,0.0135958453659764,0.0534961599582113,0.0,0.0,0.0,0.0087773934995898,0.0,0.0236648451452367,0.0,0.0,0.00013881185148123626,0.9979169574688013,0.11564048111260944,0.01590264901105768,0.005847979899265491,0.01233145903028049,0.1721340672138562,0.0,0.015262518814133912,0.37201889529904447,0.007228025791336064,0.033116925134968424,0.24720180645382553,0.040462412111101215,0.4703345699462537,0.05618964033156759,0.5121521737933374,0.0,0.007284892694228918,0.0,0.23562238394722906,0.0009389720953166961,0.1959751755372019,0.0,0.34761345828548423,0.8162606833442113,0.528304813081286,0.6719677710238607,0.8296982712733183,0.4897421332769529,0.0018347537853327996,0.0005325173983047451,0.0,0.23125481977533138,0.01961932977707837,0.7971509501959846,0.3498644267139768,0.7625976107712682,0.05913526255253843,0.046300606459438225,0.028795999434675174,0.0,0.2772399581381123,0.025265469431181735
0.5466905213037498,0.0251616192266248,0.1152818418683594,0.4492209310174727,1.041128646060024,0.0,0.0078673283836538,0.0488253294531582,0.0,0.0,0.0,0.0,0.00013762125603832278,0.9987269426915897,0.49259844616879483,0.6682786276569901,0.4969658817351005,0.5004884648377289,0.0,0.420610067641606,0.54907178024385,0.3939549082259198,0.4966542731716315,0.9104183390023753,0.0,0.581223310761821,0.8081311325923556,0.14341716711867905,0.003686442493393789,0.0,0.12335008689277908,0.007203430780006846,0.061708607307579474,0.0021769679101623493,0.2102599232348872,0.505195830538607,0.28228377670115534,0.5440318538381196,0.0,0.04980761168355349,0.6060108261274939,0.7994398927577036,0.0,0.0,0.0,0.3622608717885703,0.12041547638006353,0.1913900550187866,0.47446421788704796,0.2397136181264416,0.09690790728636203,0.13474332314170176,0.40432272181401707,0.0,0.14475799290642824,0.14567529008019814
0.1171763476194577,0.0599174077757285,0.0,0.0678672374956583,0.0800169644250591,0.0597676336524647,0.0375331583788825,0.077547636663593,0.0441313423211013,0.0289361805121622,0.0067075150454926,0.0,0.015255953839277567,0.997791688146792,0.07170648161693653,0.15075313375872354,0.07853931374694949,0.035446054458489085,0.0,0.2663723825328542,0.04631346760120642,0.5348293045714891,0.03340512301670435,0.14793509196384752,0.0,0.06670046634013785,0.360180939667005,0.4027396544859103,0.32782230471730134,0.0,0.000161819286138086,0.00043184010063591883,0.1496251658153677,0.00044444745938763286,0.39620446804109305,0.4427479806824844,0.41815181494736386,0.8490409217243547,0.6622232800102968,0.286615716441338,0.753668320020618,0.8890108225235731,0.03705781219368495,0.11169342550909013,0.11168019366831154,0.7016023817303423,0.02081289601275629,0.6941261352846386,0.846644520654235,0.6205177059550793,0.19717149534119563,0.08986149432386155,0.09520656329104313,0.23888386162515227,0.42230229132236574,0.01412916088406213
0.0,0.0,0.0223126754978622,0.0574970415304542,0.0268436081319922,0.0,0.0,0.0023724265318102,0.0,0.0,0.0,0.0,0.00023261174268504102,0.9978305627199235,0.06652773522943084,0.13812830829068148,0.059354670805948063,0.01773573214753663,0.0,0.0,0.02132741045110128,0.6650794757995295,0.017285686647384352,0.05398003215071882,0.0,0.029070730927829358,0.12843367433974295,0.8027358008022895,0.02351206359533805,0.0013822949161752117,0.0014983882057241697,0.00048553444521443794,0.6078552455039563,0.0,0.42471850393751676,0.32260439058931734,0.46658965078848513,0.6651990728752496,0.34772642395964304,0.6850945380545854,0.6084839175100507,0.5118301366635347,0.045516236246858854,0.08983124660077786,0.0900078372714092,0.03686241285780168,0.0,0.807497713906536,0.6956042382324272,0.7155943699517648,0.22571626981548715,0.10465991073727494,0.06042749552085639,0.0,0.5280969383125895,0.045700776003656254
0.2563385300571056,0.2876665585889106,0.1832086577424739,0.3423830001471224,0.5154337647027808,0.0233227986484706,0.0,0.2509629483675563,0.0,0.050889798451798,0.0,0.0383525109246354,0.010627458042078033,0.9927803806934884,0.4121513668533845,0.7060367897727631,0.5925205679057465,0.8120387087207297,0.0,0.0,0.85020318357084,0.27536948321885146,0.8194760909581427,0.8594016322539559,0.10330690644429132,0.4398014795970059,0.593786788741247,0.25057730241406123,0.00014748005292486432,0.0008037456206716133,0.23511152967000648,0.010812485608773325,0.08368631350582785,0.04363670043130716,0.15683891923929014,0.0,0.23210511287049324,0.56053534962769,0.02098405368168511,0.27087058548837106,0.4980464273487914,0.397741802911633,0.5635086322730891,0.42784167619735725,0.4275649554237429,0.4165752847063181,0.11985378236102498,0.06679840516857993,0.7559908928100716,0.37067942077797306,0.09619820983984867,0.2269955544583721,0.2877804202016558,0.40027813873675494,0.09439836286974061,0.14561832319317053
0.0064551802329236,0.0,0.0588786587696143,0.0,0.0,0.0,0.001235897709594,0.0,0.0634540564737267,0.0,0.0375019874655385,0.0,0.36300723978366345,0.7917736931326234,0.22399115053377244,0.3898826058312313,0.24035433463907085,0.35190193574957157,0.0,0.20778041118613613,0.3901496908247968,0.3564178549307478,0.3502463899763467,0.7721919695937431,0.37611212647726716,0.2822762832485284,0.0007748737692062018,0.6324215358556128,0.0,0.0,0.4799734117861853,0.0,0.42585342626426587,0.03739687336317034,0.5306253715853756,0.09747577083355922,0.11472074456843666,0.8414906366341826,1.0,0.727197997357208,1.0,0.9082518794628778,0.0,0.7762148741289693,0.7758876194706685,0.09860997530837826,0.0004240513614509889,0.24664771003527464,0.6169151577684726,0.1600540021339652,0.20323730669677803,0.18925741238539381,0.1348483297275602,0.9361035856225473,0.4723681382931507,0.05654539841674736
0.0,0.0,0.0,0.0037256192548166,0.0,0.0,0.0347457405455695,0.0,0.0,0.0281726760800619,0.0132924824254142,0.0164329749086157,0.00015170828741732761,0.9981826397981,0.29872523207421053,0.36095080929466045,0.14906906117535187,0.11167706643467232,0.38013579846348616,0.054119581063536475,0.1330357305642821,0.753045995218715,0.11391712185928006,0.1589291108580792,0.6022552795521013,0.06998560695392125,0.6885352369621567,0.2420029378119168,0.004670557815025237,0.0,0.0,0.0,0.44200283652874156,0.00041725093717629244,0.3350091461526317,0.3912501455443421,0.44403399409595357,0.3549552690992821,0.034437561817554765,0.7561645964459823,0.3085763175424778,0.34186829109690736,0.3217692082090577,0.0,0.0,0.9999999999999999,0.0007479094582205914,0.4800973815746865,0.48077732241885585,0.4128726872246425,0.11072248697895887,0.1584224185032256,0.09823308973412626,0.056556639381605274,0.3706239488040736,0.2504217229810616
0.2353073262982841,0.148664791189488,0.4685509377743687,0.1380346433732452,0.1296660713473664,0.0367783449151285,0.5893543279557797,0.2285915395313911,0.0,0.0,0.0914312631220912,0.0,0.0012737448628862848,0.997070454807974,0.01752146883874014,0.06075295318547927,0.06168477818884184,0.0867238481433366,0.0,1.0,0.09822529436922584,0.18585810942727876,0.08854452740703062,0.1601429727486725,0.773445399277319,0.11996486746372807,0.8352687557940515,0.02238990498690579,0.004871718676788518,0.17454988091696125,0.0,0.06896115538539471,0.04222882004407061,0.0,0.03823296264072636,0.2437313174417187,0.07099679109021649,0.6774889487526934,0.8808886971811872,0.2702301966765912,0.7622384122709562,0.6369608812896563,0.6667583629371994,0.5675854270278633,0.5676849023706083,0.35485838501131667,0.018878801815016538,0.4687894529652257,0.5945626465794585,0.6409621127584433,0.062315558986224664,0.08336883914673365,0.0806000904977278,0.5473979501646624,0.04784179260285418,0.07939061000389439
